clean,hashtags,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,freq_anger,bi_anger,freq_anticipation,bi_anticipation,freq_disgust,bi_disgust,freq_fear,bi_fear,freq_joy,bi_joy,freq_love,bi_love,freq_optimism,bi_optimism,freq_pessimism,bi_pessimism,freq_sadness,bi_sadness,freq_surprise,bi_surprise,freq_trust,bi_trust
believe gon start singing snap stories tractor switch little bit,[],0,1,0,0,1,0,0,0,0,0,0,0.014560137036583874,0.00014536292276383372,0.02044484385531341,0.0011717834544176236,0.014707640798756428,0.0001413360972392349,0.010926665265812145,0.0001958672020370189,0.021287190339848123,0.0004519206628169722,0.011585567692816948,0.0,0.019547325102880663,6.135722174499939e-05,0.010210210210210211,0.00014952153110047846,0.015300712013331313,0.0001221597849987784,0.012980529206190715,0.00033046926635822867,0.01374745417515275,0.0
first time sober birthday years recovery sobriety sober soberissexy sobernative,"['recovery', 'sobriety', 'sober', 'soberissexy', 'sobernative']",0,0,0,0,1,0,1,0,0,0,0,0.01700721889147192,0.00014536292276383372,0.01640080880700966,0.00023435669088352472,0.01662082984574913,9.422406482615661e-05,0.01575961336415213,0.0003917344040740378,0.03473173160712063,0.000803414511674617,0.027143330023171135,0.00033840947546531303,0.032186948853615525,0.0008590011044299913,0.013813813813813813,0.0002990430622009569,0.024844720496894408,0.000305399462496946,0.009485771342985522,0.0,0.016293279022403257,0.00031377470975839345
weak people revenge strong people forgive intelligent people ignore,[],1,0,0,0,0,0,1,0,0,0,0,0.06864064602960968,0.0003876344607035565,0.016625477420804315,0.0,0.06504842759775199,0.0,0.029838201302794704,0.0,0.020415784887339722,0.0,0.009268454154253558,0.0,0.027189888300999412,0.0004908577739599951,0.024924924924924922,0.0,0.038327526132404185,0.0,0.0054917623564653024,0.0,0.015274949083503055,0.0
rage rage coming soon keep posted youtube youtubegaming rage,"['YouTube', 'youtubegaming', 'rage']",1,0,0,0,0,0,0,0,0,0,0,0.03291325094824422,0.0004360887682915011,0.007414064255223546,0.0003515350363252871,0.023914863087408825,4.7112032413078303e-05,0.0073544862366043285,0.0001958672020370189,0.013569027760487986,0.0004519206628169722,0.009268454154253558,0.0,0.013815402704291596,0.0004908577739599951,0.006606606606606606,0.0,0.01166489925768823,6.10798924993892e-05,0.002995506739890165,0.0,0.006109979633401222,0.0
proud understands shows love thought compassion done clouded way,[],0,0,0,0,1,0,1,0,0,0,0,0.014193074758350667,0.0,0.011907436531116602,0.0,0.01422934353700825,0.0,0.014288716116831267,0.0,0.034482758620689655,0.0004017072558373086,0.06090698444223767,0.0,0.03159905937683716,0.0004908577739599951,0.012012012012012012,0.0,0.01348280563550977,0.0,0.007488766849725412,0.0,0.01731160896130346,0.0
started watching glee week addicted facewithrollingeyes glee gleek,"['glee', 'GLEEK']",0,0,0,0,1,1,0,0,0,0,0,0.011501284717973816,0.0,0.011233430689732643,0.0,0.011837857228267367,0.0,0.008615255305736499,0.0,0.020664757873770697,0.0006025608837559628,0.02648129758358159,0.0020304568527918783,0.012345679012345682,0.0003067861087249969,0.008708708708708709,0.0,0.016058173004090293,0.0,0.010484273589615577,0.0016523463317911435,0.003564154786150712,0.0
bridgetdelia originalaubs omg terrible,[],1,0,1,1,0,0,0,0,1,0,0,0.009788327419552184,0.00014536292276383372,0.0022466861379465287,0.0,0.01016381681214875,0.0001413360972392349,0.007774742592981719,0.00029380080305552837,0.00224075687787875,0.0,0.0023171135385633896,0.0,0.0016166960611405058,0.0,0.003903903903903904,0.0,0.008029086502045145,0.00018323967749816762,0.0044932601098352475,0.0,0.0005091649694501018,0.0
cigarette burning laura hand angle chin purse lips 104 gorgeous transition laurengrodstein,[],0,0,0,0,0,1,0,0,0,0,0,0.005261225988009299,0.0,0.001797348910357223,0.0,0.004782972617481765,0.0,0.0033620508510191216,0.0,0.0032366488236026396,0.0,0.006289308176100629,0.0018612521150592216,0.001763668430335097,0.0,0.003303303303303303,0.0,0.00439327374640206,0.0,0.0004992511233150275,0.0,0.0010183299389002036,0.0
tomorrow last episode despair arc much shit gon happen emotionally prepared,[],0,1,0,1,0,0,0,0,0,0,0,0.02410375627064725,0.00014536292276383372,0.018647494944956187,0.001288961799859386,0.02283869424847543,0.0001413360972392349,0.02416474049169994,0.0010772696112036036,0.020664757873770697,0.00015064022093899072,0.013571665011585566,0.00016920473773265651,0.018077601410934747,0.00012271444348999877,0.015315315315315313,0.0,0.026056658082108775,6.10798924993892e-05,0.00998502246630055,0.00033046926635822867,0.00560081466395112,0.0
jorge deserves honestly weak 90dayfiance,['90dayfiance'],1,0,1,0,0,0,0,0,0,0,0,0.00318120641135446,0.00019381723035177828,0.0011233430689732643,0.0,0.0032285065168001915,0.00018844812965231321,0.002101281781886951,0.0,0.000995891945723889,0.0,0.00033101621979476995,0.0,0.002204585537918871,0.0,0.004804804804804805,0.00044856459330143536,0.0033328283593394943,0.00018323967749816762,0.0,0.0,0.002036659877800407,0.0
modern family never fails cheer especially phil,[],0,0,0,0,1,1,1,0,0,0,0,0.009665973326807782,4.845430758794457e-05,0.00696472702763424,0.0,0.009685519550400576,4.7112032413078303e-05,0.006934229880226938,0.0001958672020370189,0.0134445412672725,0.0004017072558373086,0.014895729890764646,0.0013536379018612521,0.01748971193415638,0.0005522149957049945,0.008108108108108109,0.0,0.01196788365399182,6.10798924993892e-05,0.004992511233150275,0.0,0.00560081466395112,0.0
sometimes get sit back proud pleasing well,[],0,0,0,0,1,1,1,0,0,0,0,0.03120029364982259,0.0001453629227638337,0.02381487306223321,0.0,0.028099964127705372,9.422406482615661e-05,0.022483715066190377,9.793360101850946e-05,0.030125731358147643,0.00030128044187798143,0.020523005627275735,0.0010152284263959391,0.032186948853615525,0.0003681433304699963,0.024624624624624628,0.0,0.03181336161187699,0.0001221597849987784,0.018472291562656017,0.0,0.020875763747454174,0.0
follow snapchat ghost carlabtst15 snapchat,['snapchat'],0,0,0,0,1,0,1,0,0,0,0,0.0030588523186100575,0.0,0.007189395641428892,0.00046871338176704945,0.0034676551476742795,0.0,0.002311409960075646,0.0,0.006224324660774306,0.00020085362791865427,0.005958291956305859,0.0,0.004409171075837743,0.00024542888697999754,0.0006006006006006006,0.0,0.0043932737464020604,0.0,0.0024962556165751375,0.0,0.002036659877800407,0.0
lemonlover666 shit even begin describe fiery little demons straight hell fullmoonface newmoonface,[],1,0,1,0,0,0,0,0,0,0,0,0.02496023491985807,0.0005329973834673902,0.010559424848348686,0.0,0.02523018055721631,0.0005182323565438613,0.01155704980037823,0.0,0.013942487240134445,0.0,0.012578616352201257,0.0,0.011904761904761902,0.0,0.01021021021021021,0.0,0.016815633994849265,0.0,0.00998502246630055,0.0,0.008655804480651732,0.0
way hard get discouraged,[],1,0,0,0,0,0,0,1,1,0,0,0.025816713569068887,0.000339180153115612,0.02022017524151876,0.00023435669088352472,0.025349754872653354,0.0001413360972392349,0.020592561462492123,0.0001958672020370189,0.021038217353417155,0.00025106703489831785,0.014233697451175108,0.0,0.026161081716637273,0.0004908577739599951,0.023123123123123125,0.0007476076555023923,0.027117103469171337,0.00036647935499633524,0.012980529206190715,0.0,0.020875763747454174,0.0012550988390335738
jessicaz00 zrlondon ditto amazing atmosphere philippplein cheerleaders stunt londonevents cheer,"['PhilippPlein', 'cheerleaders', 'stunt', 'LondonEvents', 'cheer']",0,0,0,0,1,1,0,0,0,1,0,0.001223540927444023,0.0,0.004942709503482363,0.0,0.0015544661006815738,0.0,0.0006303845345660853,0.0,0.01755259554338354,0.0008536279186542807,0.020854021847070508,0.002876480541455161,0.012051734273956496,0.0004908577739599951,0.0012012012012012011,0.0,0.002423875170428723,0.0,0.01397903145282077,0.0029742233972240586,0.00560081466395112,0.0
somewhere rpt tht pakis afraid tsd amp asked shut congis obliged amp exposed hounded themtime revive badlaofuri,['BadlaofUri'],0,0,0,0,0,0,0,0,0,0,0,0.03364737550471063,0.0,0.027858908110536956,0.0,0.03515484873849097,0.0,0.04370666106324858,0.0,0.04120502925432591,0.0,0.027474346242965905,0.0,0.038065843621399184,0.0,0.02312312312312312,0.0,0.03635812755643084,0.0,0.020968547179231155,0.0,0.03054989816700611,0.0
interview preparation hate talking one dull subject matter yawnoff,['yawnoff'],1,0,1,1,0,0,0,0,0,0,0,0.021656674415759206,0.0003876344607035565,0.013480116827679174,0.0,0.02259954561760134,0.00037689625930462643,0.01575961336415213,0.0007834688081480754,0.01730362255695257,0.0,0.011254551473022177,0.0,0.017195767195767195,0.0,0.01741741741741742,0.0,0.019693985759733374,0.0,0.00399400898652022,0.0,0.01120162932790224,0.0
manchester derby home,[],0,0,0,0,1,0,0,0,0,0,0,0.0030588523186100575,9.690861517588914e-05,0.001797348910357223,0.0,0.0033480808322372355,9.422406482615661e-05,0.002101281781886951,0.0,0.003983567782895556,0.00010042681395932714,0.0029791459781529296,0.0,0.0033803644914756027,0.0,0.0027027027027027024,0.0,0.003484320557491289,0.0,0.000998502246630055,0.0,0.0010183299389002036,0.0
probably useful women dealing rereading article woman harassed subway concern,['concern'],1,0,1,1,0,0,0,1,0,1,0,0.00636241282270892,0.00043608876829150106,0.004268703662098404,0.0,0.006217864402726295,0.0004240082917177047,0.005883588989283463,0.0008814024091665848,0.0034856218100336113,0.0,0.0036411784177424696,0.0,0.00411522633744856,0.0,0.006306306306306305,0.001345693779904306,0.005302226935312832,0.0004886391399951136,0.008487269096355467,0.0029742233972240586,0.004582484725050916,0.0
girlandlurchers yep peeps always cheer others fine drooling gbbo,[],0,0,0,0,1,0,1,0,0,0,0,0.009788327419552184,0.0,0.006290721186250281,0.0,0.009446370919526485,0.0,0.006513973523849548,0.0,0.01892194696875389,0.0004017072558373086,0.018205892088712344,0.0,0.019694297472075246,0.0004908577739599951,0.009309309309309309,0.0,0.011967883653991818,0.0,0.0054917623564653024,0.0,0.012729124236252545,0.0
jaredwyand maybe transgender media would cover outrage,['outrage'],1,0,0,0,0,0,0,0,1,0,0,0.020922549859292795,0.0005329973834673902,0.013030779600089868,0.0,0.01937103910080115,0.00023556016206539152,0.012397562513133011,0.0,0.010332378936885349,0.0,0.006289308176100629,0.0,0.01131687242798354,0.0,0.011711711711711712,0.0,0.014240266626268748,0.0003664793549963352,0.0054917623564653024,0.0,0.01120162932790224,0.0
want playful relationship\nme kicks couch,[],0,0,0,0,1,0,0,0,0,0,0,0.007218891471919736,0.0,0.009660750393170076,0.0,0.006935310295348559,0.0,0.006934229880226938,0.0,0.010830324909747292,0.00020085362791865427,0.01092353525322741,0.0,0.010582010582010583,0.0,0.0075075075075075074,0.0,0.007726102105741554,0.0,0.0004992511233150275,0.0,0.003054989816700611,0.0
romero fucking dreadful like seriously month old better,[],1,0,1,0,0,0,0,0,0,0,0,0.04392511929524043,0.0006299059986432793,0.01685014603459897,0.0,0.04376419944995815,0.0006124564213700178,0.02500525320445472,9.793360101850946e-05,0.02564421760239014,0.0,0.015557762330354188,0.0,0.02322163433274544,0.0,0.027327327327327323,0.00014952153110047846,0.03423723678230571,6.10798924993892e-05,0.013479780329505742,0.0,0.017311608961303463,0.0
day make goals challenges business goals success photographer photography thursdaythoughts,"['goals', 'challenges', 'business', 'goals', 'success', 'photographer', 'photography', 'ThursdayThoughts']",0,0,0,0,1,0,1,0,0,0,0,0.014437782943839472,0.0,0.017074814648393617,0.0009374267635340988,0.013870620590697116,0.0,0.014919100651397352,0.0,0.0349807045935516,0.0009038413256339444,0.024495200264812975,0.0,0.04041740152851264,0.001104429991409989,0.00960960960960961,0.0,0.01954249356158158,0.0,0.008487269096355467,0.0,0.023421588594704685,0.0
since update iphone loses power nearly faster,[],1,0,1,0,0,0,0,0,1,0,0,0.005995350544475713,0.0005814516910553348,0.004044035048303751,0.0,0.005859141456415163,0.0005653443889569396,0.005673460811094768,0.0,0.0032366488236026396,0.0,0.0019860973187686196,0.0,0.0049970605526161085,0.0,0.0045045045045045045,0.0,0.008029086502045145,0.0007329587099926704,0.0034947578632051925,0.0,0.0030549898167006105,0.0
katherinearabis taken granted misogyny air treated normal angry response pathological,[],1,0,1,0,0,0,0,0,0,0,0,0.015171907500305885,0.00043608876829150106,0.0017973489103572228,0.0,0.012555303120889634,0.0004240082917177047,0.0031519226728304265,0.0,0.0026142163575252086,0.0,0.0023171135385633896,0.0,0.0033803644914756027,0.0,0.003303303303303303,0.0,0.005150734737161037,0.0,0.00199700449326011,0.0,0.002036659877800407,0.0
clouded out\n\n considering using camera star trails eyepiece projection,[],0,1,0,0,1,0,1,0,0,0,0,0.0025694359476324483,0.0,0.0033700292069197934,0.0009374267635340988,0.0023914863087408826,0.0,0.0014708972473208657,0.0,0.0023652433710942364,0.0004017072558373086,0.00033101621979476995,0.0,0.0024985302763080547,0.0004908577739599951,0.0012012012012012011,0.0,0.0013634297833661567,0.0,0.0014977533699450825,0.0,0.0,0.0
kmunie7 karanesch helluva lot animated actual game,[],0,1,0,0,1,1,1,0,0,0,0,0.006117704637220115,0.0,0.008537407324196809,0.0007030700726505741,0.0065765873490374275,0.0,0.002521538138264341,0.0,0.008963027511515,0.00030128044187798143,0.004965243296921549,0.0010152284263959391,0.005878894767783657,0.0003681433304699963,0.0039039039039039042,0.0,0.0027268595667323133,0.0,0.0024962556165751375,0.0,0.005091649694501018,0.0
onefumi see seen many people mourn loss surprised see tweet suppose old,[],0,0,0,0,0,0,0,0,1,1,0,0.043558057017007226,9.690861517588914e-05,0.025387553358795775,0.00011717834544176236,0.04543823986607677,0.00018844812965231321,0.02710653498634167,0.0001958672020370189,0.032366488236026385,0.0,0.02019198940748097,0.0,0.03057025279247502,0.0,0.03693693693693694,0.0002990430622009569,0.045750643841842145,0.0009161983874908379,0.02196704942586121,0.003635161929940516,0.011201629327902241,0.0
anger resentment hatred destroyer fortune today,[],1,0,0,0,0,0,1,0,0,0,0,0.020555487581059587,0.00048454307587944567,0.006066052572455628,0.0,0.015066363745067559,0.0,0.007144358058415633,0.0,0.008963027511515,0.0,0.006620324395895399,0.0,0.014109347442680775,0.0003067861087249969,0.01171171171171171,0.0007476076555023923,0.012422360248447206,0.0,0.0044932601098352475,0.0,0.005600814663951121,0.0
optimism leads success bill kerr coachkerr success optimism goals,"['success', 'optimism', 'goals']",0,0,0,0,1,0,1,0,0,0,1,0.0030588523186100575,0.0,0.006964727027634238,0.0,0.0025110606241779266,0.0,0.0033620508510191216,0.0,0.02091373086020167,0.0007029876977152899,0.006951340615690169,0.0,0.03512639623750735,0.0008590011044299913,0.005405405405405405,0.0,0.00378730495379488,0.0,0.00199700449326011,0.0,0.027494908350305502,0.004392845936617509
skyuk joke cut internet early mistake reinstate longer need engineer poutingface,[],1,0,1,0,0,0,0,0,1,0,0,0.020433133488315183,0.0009690861517588912,0.009660750393170072,0.0,0.019729762047112284,0.000942240648261566,0.008405127127547804,0.0,0.009834432964023403,0.0,0.004634227077126779,0.0,0.0102880658436214,0.0,0.008408408408408407,0.0,0.015300712013331313,0.000610798924993892,0.0034947578632051925,0.0,0.005091649694501018,0.0
jimmyfallon shawnmendes sucker pine wan rake wan pile sucker pine fallsongs,['FallSongs'],1,0,0,0,1,0,0,0,0,0,0,0.00905420286308577,0.0005814516910553348,0.00696472702763424,0.0,0.006457013033600383,0.0,0.0033620508510191216,0.0,0.011701730362255696,0.0006025608837559629,0.003641178417742469,0.0,0.006760728982951205,0.0,0.004204204204204204,0.0,0.006968641114982578,0.0,0.002995506739890165,0.0,0.0010183299389002036,0.0
gutted dropped one earrings sink school,[],0,0,0,0,0,0,0,0,1,0,0,0.014070720665606265,0.0,0.011458099303527298,0.0,0.01482721511419347,0.0,0.01029628073124606,0.0,0.014689406199427364,0.0,0.010923535253227408,0.0,0.013080540858318637,0.0,0.015015015015015015,0.0,0.01666414179669747,0.000305399462496946,0.0064902646030953574,0.0,0.01171079429735234,0.0
quarterback wrecks every time glee,['glee'],0,0,0,0,1,0,1,0,0,0,0,0.013458950201884253,0.00048454307587944567,0.01011008762075938,0.00011717834544176236,0.013751046275260075,0.0005182323565438613,0.012397562513133011,0.0001958672020370189,0.02278102825843396,0.0005021340697966357,0.020191989407480966,0.0005076142131979696,0.01998824221046443,0.0004295005522149957,0.011111111111111112,0.0002990430622009569,0.017573094985608242,0.0004886391399951136,0.00399400898652022,0.0,0.007637474541751527,0.0
montelwilliams ban goes harm many people disabled veterans people chronicpain iamkratom,"['chronicpain', 'iamkratom']",0,0,1,0,0,0,0,0,0,0,0,0.04441453566621802,0.00043608876829150106,0.010559424848348688,0.0,0.04495994260432859,0.000471120324130783,0.025215381382643412,0.0008814024091665848,0.013818000746918958,0.0,0.00893743793445879,0.0,0.015432098765432098,0.0,0.02072072072072072,0.0,0.03090440842296622,0.000610798924993892,0.0054917623564653024,0.00033046926635822867,0.007128309572301426,0.0
happy birthday stephen king man responsible best horror past years whole bunch worst,[],0,0,0,0,1,0,0,0,0,0,0,0.025449651290835682,0.0,0.014603459896652436,0.00011717834544176236,0.02427358603371996,4.7112032413078303e-05,0.03046858583736079,0.0,0.047678326901531176,0.0018076826512678891,0.052631578947368425,0.0037225042301184436,0.04159318048206937,0.0008590011044299914,0.01921921921921922,0.0,0.02802605665808211,0.0,0.01397903145282077,0.0,0.020366598778004074,0.0006275494195167869
